id,news_object_id,web_url,snippet,lead_paragraph,abstract,print_page,blog,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,subsection_name,byline,type_of_material,_id,word_count,slideshow_credits
5199,5199,http://www.nytimes.com/2012/12/26/arts/television/indian-soap-operas-ruled-by-mothers-in-law.html,"Television in India occasionally tests the boundaries, but nearly every soap opera seems to circle back to marriage and the relatives who come with the words “I do.”","Television in India occasionally tests the boundaries, but nearly every soap opera seems to circle back to marriage and the relatives who come with the words “I do.”","Alessandra Stanley The TV Watch column observes that many television shows in India often sidestep controversial topics to explore feelings of duty, deference and parental obligation within extended families; soap operas, which dominate prime time, feature often-tense relationships between newly married women and their mother-in-laws.",1,[],"The New York Times","[{""height"":126,""width"":190,""subtype"":""wide"",""type"":""image"",""url"":""images/2012/12/26/arts/WATCH/WATCH-thumbWide-v2.jpg"",""legacy"":{""wideheight"":""126"",""wide"":""images/2012/12/26/arts/WATCH/WATCH-thumbWide-v2.jpg"",""widewidth"":""190""}},{""height"":377,""width"":600,""subtype"":""xlarge"",""type"":""image"",""url"":""images/2012/12/26/arts/WATCH/WATCH-articleLarge-v2.jpg"",""legacy"":{""xlargeheight"":""377"",""xlargewidth"":""600"",""xlarge"":""images/2012/12/26/arts/WATCH/WATCH-articleLarge-v2.jpg""}},{""height"":75,""width"":75,""subtype"":""thumbnail"",""type"":""image"",""url"":""images/2012/12/26/arts/WATCH/WATCH-thumbStandard-v3.jpg"",""legacy"":{""thumbnail"":""images/2012/12/26/arts/WATCH/WATCH-thumbStandard-v3.jpg"",""thumbnailwidth"":""75"",""thumbnailheight"":""75""}}]","{""seo"":""Indian Soap Operas, Ruled by Mothers-in-Law"",""print_headline"":""On Indian TV, \u2018I Do\u2019 Means to Honor and Obey the Mother-in-Law"",""content_kicker"":""The TV Watch"",""kicker"":""The TV Watch"",""main"":""On Indian TV, \u2018I Do\u2019 Means to Honor ","[{""rank"":""1"",""name"":""subject"",""value"":""Television"",""is_major"":""Y""},{""rank"":""2"",""name"":""subject"",""value"":""Muslims and Islam"",""is_major"":""N""},{""rank"":""3"",""name"":""glocations"",""value"":""India"",""is_major"":""Y""}]",2012-12-26T00:00:00Z,article,Culture,Arts,Television,"{""person"":[{""organization"":"""",""rank"":1,""role""",News,50da2c8700315214fbb8126f,2296,null
12026,12026,http://www.nytimes.com/2015/06/11/business/ebay-and-paypal-revise-their-user-agreements-and-hit-a-nerve.html,"New York law enforcement officials wrote the companies&#8217; general counsels this week that the new policy, allowing phone calls for polls or marketing, &#8220;raises issues&#8221; under consumer protection laws.","New York law enforcement officials wrote the companies&#8217; general counsels this week that the new policy, allowing phone calls for polls or marketing, &#8220;raises issues&#8221; under consumer protection laws.","New York law enforcement officials say eBay and PayPal's updated user agreements allowing robocalling of customers 'raises issues' under consumer protection laws.",7,[],"The New York Times","[{""height"":126,""width"":190,""subtype"":""wide"",""type"":""image"",""url"":""images/2015/06/11/business/11PAYPAL/11PAYPAL-thumbWide.jpg"",""legacy"":{""wideheight"":""126"",""wide"":""images/2015/06/11/business/11PAYPAL/11PAYPAL-thumbWide.jpg"",""widewidth"":""190""}},{""height"":306,""width"":600,""subtype"":""xlarge"",""type"":""image"",""url"":""images/2015/06/11/business/11PAYPAL/11PAYPAL-articleLarge.jpg"",""legacy"":{""xlargeheight"":""306"",""xlargewidth"":""600"",""xlarge"":""images/2015/06/11/business/11PAYPAL/11PAYPAL-articleLarge.jpg""}},{""height"":75,""width"":75,""subtype"":""thumbnail"",""type"":""image"",""url"":""images/2015/06/11/business/11PAYPAL/11PAYPAL-thumbStandard.jpg"",""legacy"":{""thumbnail"":""images/2015/06/11/business/11PAYPAL/11PAYPAL-thumbStandard.jpg"",""thumbnailwidth"":""75"",""thumbnailheight"":""75""}}]","{""print_headline"":""EBay and PayPal Revise Their User Agreements, and Hit a Nerve "",""main"":""EBay and PayPal Revise Their User Agreements, and Hit a Nerve ""}","[{""rank"":""1"",""name"":""organizations"",""value"":""PayPal"",""is_major"":""Y""},{""rank"":""2"",""name"":""organizations"",""value"":""eBay Inc"",""is_major"":""Y""},{""rank"":""3"",""name"":""subject"",""value"":""Consumer Protection"",""is_major"":""Y""},{""rank"":""4"",""name"":""glocations"",""value"":""New York State"",""is_major"":""Y""},{""rank"":""5"",""name"":""persons"",""value"":""Schneiderman, Eric T"",""is_major"":""N""}]",2015-06-11T00:00:00Z,article,Business,Technology,null,"{""person"":[{""organization"":"""",""rank"":1,""role""",News,5578dde47988104410e6e768,475,null
2239,2239,http://www.nytimes.com/2011/05/02/nyregion/pursuing-killers-police-mine-tracks-online.html,"Detectives searching for a serial killer on Long Island are among investigators who have been following their criminal prey through the labyrinthine paths of the Internet.","Detectives searching for a serial killer on Long Island are among investigators who have been following their criminal prey through the labyrinthine paths of the Internet.",null,20,[],"The New York Times",[],"{""seo"":""To Pursue Today\u2019s Killers, Police Mine Online Tracks Online"",""print_headline"":""In Pursuit Of Killer, Police Mine Online Clues"",""main"":""In Pursuit of Killer, Police Mine Online Clues""}","[{""rank"":""1"",""name"":""subject"",""value"":""Serial Murders"",""is_major"":""N""},{""rank"":""2"",""name"":""subject"",""value"":""Police"",""is_major"":""N""},{""rank"":""3"",""name"":""organizations"",""value"":""Craigslist"",""is_major"":""N""},{""rank"":""4"",""name"":""glocations"",""value"":""Suffolk County (NY)"",""is_major"":""N""},{""rank"":""5"",""name"":""subject"",""value"":""Social Networking (Internet)"",""is_major"":""N""}]",2011-05-02T00:00:00Z,article,Metro,"N.Y. / Region",null,"{""person"":[{""organization"":"""",""rank"":1,""role""",News,540d557a7988100d2d57ee26,1280,null
7564,7564,http://www.nytimes.com/2014/02/16/us/eavesdropping-ensnared-american-law-firm.html,"A document obtained by Edward J. Snowden shows that Australia consulted with the N.S.A. about monitoring an American law firm that was representing Indonesia in trade disputes with the United States.","A document obtained by Edward J. Snowden shows that Australia consulted with the N.S.A. about monitoring an American law firm that was representing Indonesia in trade disputes with the United States.","Top-secret document obtained by Edward J Snowden shows that an American law firm representing Indonesian government in trade disputes with United States was monitored by Australia, which offered to share information with National Security Agency; disclosure is of interest because US lawyers with clients overseas have expressed concern that their confidential communications could be compromised by such surveillance.",1,[],"The New York Times","[{""height"":126,""width"":190,""subtype"":""wide"",""type"":""image"",""url"":""images/2014/02/16/us/jpNSA1/jpNSA1-thumbWide-v3.jpg"",""legacy"":{""wideheight"":""126"",""wide"":""images/2014/02/16/us/jpNSA1/jpNSA1-thumbWide-v3.jpg"",""widewidth"":""190""}},{""height"":441,""width"":600,""subtype"":""xlarge"",""type"":""image"",""url"":""images/2014/02/16/us/jpNSA1/jpNSA1-articleLarge-v2.jpg"",""legacy"":{""xlargeheight"":""441"",""xlargewidth"":""600"",""xlarge"":""images/2014/02/16/us/jpNSA1/jpNSA1-articleLarge-v2.jpg""}},{""height"":75,""width"":75,""subtype"":""thumbnail"",""type"":""image"",""url"":""images/2014/02/16/us/jpNSA2/jpNSA2-thumbStandard-v2.jpg"",""legacy"":{""thumbnail"":""images/2014/02/16/us/jpNSA2/jpNSA2-thumbStandard-v2.jpg"",""thumbnailwidth"":""75"",""thumbnailheight"":""75""}}]","{""print_headline"":""Spying by N.S.A. Ally Entangled U.S. Law Firm"",""main"":""Spying by N.S.A. Ally Entangled U.S. Law Firm""}","[{""rank"":""11"",""name"":""organizations"",""value"":""Mayer Brown LLP"",""is_major"":""N""},{""rank"":""5"",""name"":""subject"",""value"":""Espionage and Intelligence Services"",""is_major"":""N""},{""rank"":""8"",""name"":""organizations"",""value"":""Australian Signals Directorate"",""is_major"":""N""},{""rank"":""10"",""name"":""subject"",""value"":""Legal Profession"",""is_major"":""Y""},{""rank"":""1"",""name"":""organizations"",""value"":""National Security Agency"",""is_major"":""Y""},{""rank"":""3"",""name"":""persons"",""value"":""Snowden, Edward J"",""is_major"":""Y""},{""rank"":""4"",""name"":""subject"",""value"":""Surveillance of Citizens by Government"",""is_major"":""Y""},{""rank"":""7"",""name"":""glocations"",""value"":""Indonesia"",""is_major"":""N""},{""rank"":""2"",""name"":""subject"",""value"":""International Trade and World Market"",""is_major"":""N""},{""rank"":""6"",""name"":""subject"",""value"":""Wiretapping and Other Eavesdropping Devices and Methods"",""is_major"":""Y""},{""rank"":""9"",""name"":""glocations"",""value"":""Australia"",""is_major"":""Y""}]",2014-02-16T00:00:00Z,article,National,U.S.,null,"{""person"":[{""organization"":"""",""rank"":1,""role""",News,52ffac9d798810762cc18b74,2019,null
1832,1832,http://www.nytimes.com/2011/02/03/health/policy/03health.html,"The Obama administration is examining whether the new health care law can be used to require insurance plans to offer contraceptives and other family planning services to women free of charge.","The Obama administration is examining whether the new health care law can be used to require insurance plans to offer contraceptives and other family planning services to women free of charge.",null,20,[],"The New York Times","[{""height"":75,""width"":75,""subtype"":""thumbnail"",""type"":""image"",""url"":""images/2011/02/03/us/HEALTH/HEALTH-thumbStandard.jpg"",""legacy"":{""thumbnail"":""images/2011/02/03/us/HEALTH/HEALTH-thumbStandard.jpg"",""thumbnailwidth"":""75"",""thumbnailheight"":""75""}}]","{""seo"":""Officials to Weigh Free Birth Control Under Health Law"",""print_headline"":""Officials Consider Requiring Insurers to Offer Free Contraceptives"",""main"":""Officials Consider Requiring Insurers to Offer Free Contraceptives""}","[{""rank"":""1"",""name"":""subject"",""value"":""Preventive Medicine"",""is_major"":""N""},{""rank"":""2"",""name"":""subject"",""value"":""Birth Control and Family Planning"",""is_major"":""N""},{""rank"":""3"",""name"":""subject"",""value"":""Patient Protection and Affordable Care Act (2010)"",""is_major"":""N""},{""rank"":""4"",""name"":""subject"",""value"":""Health Insurance and Managed Care"",""is_major"":""N""},{""rank"":""5"",""name"":""subject"",""value"":""Medicine and Health"",""is_major"":""N""},{""rank"":""6"",""name"":""subject"",""value"":""Law and Legislation"",""is_major"":""N""},{""rank"":""7"",""name"":""subject"",""value"":""Pregnancy and Obstetrics"",""is_major"":""N""},{""rank"":""8"",""name"":""persons"",""value"":""Obama, Barack"",""is_major"":""N""},{""rank"":""9"",""name"":""subject"",""value"":""United States Politics and Government"",""is_major"":""N""}]",2011-02-03T00:00:00Z,article,National,Health,"Money & Policy","{""person"":[{""organization"":"""",""rank"":1,""role""",News,540a675b7988101836d96d4d,1145,null
11504,11504,http://www.nytimes.com/2015/04/15/business/international/google-expected-to-face-antitrust-charges-in-europe.html,"Europe&#8217;s antitrust chief is expected to accuse the search giant of using its dominant position to favor its own services, a case that could force a change in its practices.","Europe&#8217;s antitrust chief is expected to accuse the search giant of using its dominant position to favor its own services, a case that could force a change in its practices.","European Commission is expected to bring antitrust charges against Google, accusing it of using its 90 percent search market share to favor its own services over others; case would be largest of its kind since that against Microsoft, and could present Google with an enormous fine and prospect of shifting its business practices on the Continent.",1,[],"The New York Times","[{""height"":126,""width"":190,""subtype"":""wide"",""type"":""image"",""url"":""images/2015/04/15/technology/15eugoogle-pic/15eugoogle-pic-thumbWide.jpg"",""legacy"":{""wideheight"":""126"",""wide"":""images/2015/04/15/technology/15eugoogle-pic/15eugoogle-pic-thumbWide.jpg"",""widewidth"":""190""}},{""height"":399,""width"":600,""subtype"":""xlarge"",""type"":""image"",""url"":""images/2015/04/15/technology/15eugoogle-pic/15eugoogle-pic-articleLarge.jpg"",""legacy"":{""xlargeheight"":""399"",""xlargewidth"":""600"",""xlarge"":""images/2015/04/15/technology/15eugoogle-pic/15eugoogle-pic-articleLarge.jpg""}},{""height"":75,""width"":75,""subtype"":""thumbnail"",""type"":""image"",""url"":""images/2015/04/15/technology/15eugoogle-pic/15eugoogle-pic-thumbStandard.jpg"",""legacy"":{""thumbnail"":""images/2015/04/15/technology/15eugoogle-pic/15eugoogle-pic-thumbStandard.jpg"",""thumbnailwidth"":""75"",""thumbnailheight"":""75""}}]","{""print_headline"":""Europe Is Said to Be Set to Charge Google in Antitrust Case"",""main"":""Google Expected to Face Antitrust Charges in Europe""}","[{""rank"":""1"",""name"":""organizations"",""value"":""Google Inc"",""is_major"":""Y""},{""rank"":""2"",""name"":""glocations"",""value"":""Europe"",""is_major"":""Y""},{""rank"":""3"",""name"":""subject"",""value"":""Antitrust Laws and Competition Issues"",""is_major"":""Y""},{""rank"":""4"",""name"":""organizations"",""value"":""European Commission"",""is_major"":""Y""},{""rank"":""5"",""name"":""subject"",""value"":""Computers and the Internet"",""is_major"":""N""},{""rank"":""6"",""name"":""subject"",""value"":""Search Engines"",""is_major"":""N""},{""rank"":""7"",""name"":""subject"",""value"":""Regulation and Deregulation of Industry"",""is_major"":""N""},{""rank"":""8"",""name"":""subject"",""value"":""Privacy"",""is_major"":""N""}]",2015-04-15T00:00:00Z,article,Business,Technology,null,"{""person"":[{""organization"":"""",""rank"":1,""role""",News,552d7a1e79881041e9d0aff8,1024,null
6,6,http://www.nytimes.com/2010/01/04/technology/04spinvox.html,"SpinVox was sold to Nuance Communications for $102.5 million, far less than the company was thought to be worth in recent years.","SpinVox was sold to Nuance Communications for $102.5 million, far less than the company was thought to be worth in recent years.",null,2,[],"The New York Times",[],"{""seo"":""Nuance Communications Buys SpinVox, Which Converts Voice Mail to Text"",""print_headline"":""A British Company That Converts Voice Mail to Text Is Bought"",""main"":""Nuance Communications Buys SpinVox, Which Converts Voice Mail to Text""}","[{""rank"":""1"",""name"":""subject"",""value"":""Wireless Communications"",""is_major"":""N""},{""rank"":""2"",""name"":""subject"",""value"":""Computers and the Internet"",""is_major"":""N""},{""rank"":""3"",""name"":""organizations"",""value"":""Nuance Communications Incorporated"",""is_major"":""N""},{""rank"":""4"",""name"":""organizations"",""value"":""Google Inc"",""is_major"":""N""},{""rank"":""5"",""name"":""subject"",""value"":""Mergers, Acquisitions and Divestitures"",""is_major"":""N""},{""rank"":""6"",""name"":""subject"",""value"":""Software"",""is_major"":""N""},{""rank"":""7"",""name"":""subject"",""value"":""Text Messaging"",""is_major"":""N""}]",2010-01-04T00:00:00Z,article,Business,Technology,null,"{""person"":[{""organization"":"""",""rank"":1,""role""",News,5424644e79881017ba4e8203,356,null
535,535,http://www.nytimes.com/2010/04/18/movies/18idris.html,"Idris Elba — a star of “The Wire” on HBO and now the action comedy “The Losers” in theaters — carefully follows his own plan for stardom.","Idris Elba — a star of “The Wire” on HBO and now the action comedy “The Losers” in theaters — carefully follows his own plan for stardom.",null,15,[],"The New York Times","[{""height"":364,""subtype"":""xlarge"",""width"":600,""type"":""image"",""url"":""images/2010/04/18/arts/18idris_span-CA0/18idris_CA0-articleLarge.jpg"",""legacy"":{""xlargeheight"":""364"",""xlargewidth"":""600"",""xlarge"":""images/2010/04/18/arts/18idris_span-CA0/18idris_CA0-articleLarge.jpg""}},{""height"":75,""subtype"":""thumbnail"",""width"":75,""type"":""image"",""url"":""images/2010/04/18/arts/18idris_span-CA0/18idris_CA0-thumbStandard.jpg"",""legacy"":{""thumbnail"":""images/2010/04/18/arts/18idris_span-CA0/18idris_CA0-thumbStandard.jpg"",""thumbnailwidth"":""75"",""thumbnailheight"":""75""}}]","{""seo"":""Idris Elba, \u2018Wire\u2019 Star Generating His Own Buzz"",""print_headline"":""A \u2018Wire\u2019 Star Redirects His Electricity"",""content_kicker"":""Film"",""main"":""A \u2018Wire\u2019 Star Redirects His Electricity""}","[{""rank"":""1"",""name"":""subject"",""value"":""Movies"",""is_major"":""N""},{""rank"":""2"",""name"":""persons"",""value"":""Elba, Idris"",""is_major"":""N""},{""rank"":""3"",""name"":""subject"",""value"":""Television"",""is_major"":""N""}]",2010-04-18T00:00:00Z,article,Arts&Leisure,Movies,null,"{""person"":[{""organization"":"""",""rank"":1,""role""",News,54450e0979881076287725f1,1170,null
8212,8212,http://www.nytimes.com/2014/04/29/world/asia/pakistani-man-confesses-to-using-gay-sites-to-lure-victims.html,"The arrest of a man who has confessed to using the Internet to lure three murder victims has alarmed gay men and lesbians in Pakistan, where social media has quietly widened freedoms.","The arrest of a man who has confessed to using the Internet to lure three murder victims has alarmed gay men and lesbians in Pakistan, where social media has quietly widened freedoms.","Arrest of Pakistani paramedic Muhammad Ejaz, confessed serial killer, has caused alarm among gay men and lesbians in the country; Ejaz is under arrest on suspicion of killing men he had met on Manjam, social networking website for gay men; social media has been quietly used to widen freedoms in the country, where homosexuality is illegal.",4,[],"The New York Times","[{""height"":126,""width"":190,""subtype"":""wide"",""type"":""image"",""url"":""images/2014/04/29/world/29PAKISTAN/29PAKISTAN-thumbWide.jpg"",""legacy"":{""wideheight"":""126"",""wide"":""images/2014/04/29/world/29PAKISTAN/29PAKISTAN-thumbWide.jpg"",""widewidth"":""190""}},{""height"":393,""width"":600,""subtype"":""xlarge"",""type"":""image"",""url"":""images/2014/04/29/world/29PAKISTAN/29PAKISTAN-articleLarge.jpg"",""legacy"":{""xlargeheight"":""393"",""xlargewidth"":""600"",""xlarge"":""images/2014/04/29/world/29PAKISTAN/29PAKISTAN-articleLarge.jpg""}},{""height"":75,""width"":75,""subtype"":""thumbnail"",""type"":""image"",""url"":""images/2014/04/29/world/29PAKISTAN/29PAKISTAN-thumbStandard.jpg"",""legacy"":{""thumbnail"":""images/2014/04/29/world/29PAKISTAN/29PAKISTAN-thumbStandard.jpg"",""thumbnailwidth"":""75"",""thumbnailheight"":""75""}}]","{""print_headline"":""Pakistani Says He Killed 3, Using Gay Site to Lure Them"",""main"":""Pakistani Says He Killed 3, Using Gay Site to Lure Them""}","[{""rank"":""5"",""name"":""subject"",""value"":""Hate Crimes"",""is_major"":""N""},{""rank"":""7"",""name"":""persons"",""value"":""Ejaz, Muhammad"",""is_major"":""Y""},{""rank"":""3"",""name"":""subject"",""value"":""Serial Murders"",""is_major"":""Y""},{""rank"":""6"",""name"":""subject"",""value"":""Murders and Attempted Murders"",""is_major"":""Y""},{""rank"":""1"",""name"":""glocations"",""value"":""Pakistan"",""is_major"":""Y""},{""rank"":""2"",""name"":""subject"",""value"":""Social Media"",""is_major"":""Y""},{""rank"":""4"",""name"":""subject"",""value"":""Homosexuality and Bisexuality"",""is_major"":""Y""}]",2014-04-29T00:00:00Z,article,Foreign,World,"Asia Pacific","{""person"":[{""organization"":"""",""rank"":1,""role""",News,535ebade79881046f3c3cb66,682,null
5580,5580,http://www.nytimes.com/2013/03/14/nyregion/for-joe-chetrit-a-secretive-buyer-sony-building-is-eye-catching-purchase.html,"Joe Chetrit, an investor who normally stays out of the spotlight, outmaneuvered 20 or so other bidders for the 53-story tower on Madison Avenue.","Joe Chetrit, an investor who normally stays out of the spotlight, outmaneuvered 20 or so other bidders for the 53-story tower on Madison Avenue.","Sony Building on Madison Avenue in New York City is being sold for $1.1 billion to Joe Chetrit, investor who outmaneuvered 20 or so other bidders for the 53-story tower; Chetrit plans to convert building into a mix of luxury condominiums, a hotel and high-end retail shops.",30,[],"The New York Times","[{""height"":126,""width"":190,""subtype"":""wide"",""type"":""image"",""url"":""images/2013/03/14/nyregion/sony-1/sony-1-thumbWide.jpg"",""legacy"":{""wideheight"":""126"",""wide"":""images/2013/03/14/nyregion/sony-1/sony-1-thumbWide.jpg"",""widewidth"":""190""}},{""height"":896,""width"":600,""subtype"":""xlarge"",""type"":""image"",""url"":""images/2013/03/14/nyregion/sony-1/sony-1-articleLarge.jpg"",""legacy"":{""xlargeheight"":""896"",""xlargewidth"":""600"",""xlarge"":""images/2013/03/14/nyregion/sony-1/sony-1-articleLarge.jpg""}},{""height"":75,""width"":75,""subtype"":""thumbnail"",""type"":""image"",""url"":""images/2013/03/14/nyregion/sony-1/sony-1-thumbStandard.jpg"",""legacy"":{""thumbnail"":""images/2013/03/14/nyregion/sony-1/sony-1-thumbStandard.jpg"",""thumbnailwidth"":""75"",""thumbnailheight"":""75""}}]","{""seo"":""For Joe Chetrit, a Secretive Buyer, Sony Building Is Eye-Catching Purchase"",""print_headline"":""Deal for Sony Building Draws Attention to Its Buyer"",""main"":""Deal for Sony Building Draws Attention to Its Buyer""}","[{""rank"":""1"",""name"":""subject"",""value"":""Real Estate and Housing (Residential)"",""is_major"":""N""},{""rank"":""2"",""name"":""organizations"",""value"":""Sony Corporation"",""is_major"":""Y""},{""rank"":""3"",""name"":""subject"",""value"":""Restoration and Renovation"",""is_major"":""N""},{""rank"":""4"",""name"":""glocations"",""value"":""Madison Avenue (Manhattan, NY)"",""is_major"":""N""},{""rank"":""5"",""name"":""glocations"",""value"":""New York City"",""is_major"":""Y""},{""rank"":""6"",""name"":""persons"",""value"":""Chetrit, Joe"",""is_major"":""Y""},{""rank"":""7"",""name"":""subject"",""value"":""Real Estate (Commercial)"",""is_major"":""Y""}]",2013-03-14T00:00:00Z,article,Metro,"N.Y. / Region",null,"{""person"":[{""rank"":1,""organization"":"""",""middl",News,51412707cf28d02e3d000522,891,null
10374,10374,http://www.nytimes.com/2014/12/14/greathomesanddestinations/living-the-good-life-on-an-italian-island.html,"Capri, a 50-minute ferry trip from Naples, draws a flow of visitors that sometimes doubles the population. Now those tourists are likely to become buyers.","Capri, a 50-minute ferry trip from Naples, draws a flow of visitors that sometimes doubles the population. Now those tourists are likely to become buyers.",null,,[],"The New York Times","[{""height"":126,""subtype"":""wide"",""width"":190,""type"":""image"",""url"":""images/2014/12/11/realestate/recapri/recapri-thumbWide.jpg"",""legacy"":{""wideheight"":""126"",""wide"":""images/2014/12/11/realestate/recapri/recapri-thumbWide.jpg"",""widewidth"":""190""}},{""height"":400,""subtype"":""xlarge"",""width"":600,""type"":""image"",""url"":""images/2014/12/11/realestate/recapri/recapri-articleLarge.jpg"",""legacy"":{""xlargeheight"":""400"",""xlargewidth"":""600"",""xlarge"":""images/2014/12/11/realestate/recapri/recapri-articleLarge.jpg""}},{""height"":75,""subtype"":""thumbnail"",""width"":75,""type"":""image"",""url"":""images/2014/12/11/realestate/recapri/recapri-thumbStandard.jpg"",""legacy"":{""thumbnail"":""images/2014/12/11/realestate/recapri/recapri-thumbStandard.jpg"",""thumbnailwidth"":""75"",""thumbnailheight"":""75""}}]","{""print_headline"":""Living the Good Life on an Italian Island"",""main"":""Living the Good Life on an Italian Island""}","[{""rank"":""1"",""name"":""glocations"",""value"":""Capri (Italy)"",""is_major"":""N""},{""rank"":""2"",""name"":""subject"",""value"":""Real Estate and Housing (Residential)"",""is_major"":""N""}]",2014-12-14T00:00:00Z,article,Business,"Great Homes & Destinations",null,"{""person"":[],""contributor"":"""",""original"":""By ",News,54893b0e7988104c1745a4a2,1023,null
6200,6200,http://www.nytimes.com/2013/07/11/us/poll-shows-complexity-of-debate-on-trade-offs-in-government-spying-programs.html,"Recent spying disclosures have opened the trade-offs between civil liberties and security to the broadest and best-informed public debate in many years.","Recent spying disclosures have opened the trade-offs between civil liberties and security to the broadest and best-informed public debate in many years.","Quinnipiac University releases national poll in which voters say by 55 percent to 34 percent that Edward J Snowden is a whistle-blower, not a traitor; poll shows complexity of debate on trade-offs between civil liberties and security.",18,[],"The New York Times","[{""height"":126,""width"":190,""subtype"":""wide"",""type"":""image"",""url"":""images/2013/07/11/us/NSA/NSA-thumbWide.jpg"",""legacy"":{""wideheight"":""126"",""wide"":""images/2013/07/11/us/NSA/NSA-thumbWide.jpg"",""widewidth"":""190""}},{""height"":400,""width"":600,""subtype"":""xlarge"",""type"":""image"",""url"":""images/2013/07/11/us/NSA/NSA-articleLarge.jpg"",""legacy"":{""xlargeheight"":""400"",""xlargewidth"":""600"",""xlarge"":""images/2013/07/11/us/NSA/NSA-articleLarge.jpg""}},{""height"":75,""width"":75,""subtype"":""thumbnail"",""type"":""image"",""url"":""images/2013/07/11/us/NSA/NSA-thumbStandard.jpg"",""legacy"":{""thumbnail"":""images/2013/07/11/us/NSA/NSA-thumbStandard.jpg"",""thumbnailwidth"":""75"",""thumbnailheight"":""75""}}]","{""print_headline"":""Poll Shows Complexity of Debate on Trade-Offs in Government Spying Programs"",""main"":""Poll Shows Complexity of Debate on Trade-Offs in Government Spying Programs""}","[{""rank"":""1"",""name"":""persons"",""value"":""Snowden, Edward J"",""is_major"":""Y""},{""rank"":""2"",""name"":""organizations"",""value"":""National Security Agency"",""is_major"":""N""},{""rank"":""3"",""name"":""subject"",""value"":""Polls and Public Opinion"",""is_major"":""Y""},{""rank"":""4"",""name"":""subject"",""value"":""Surveillance of Citizens by Government"",""is_major"":""Y""},{""rank"":""5"",""name"":""subject"",""value"":""Classified Information and State Secrets"",""is_major"":""Y""},{""rank"":""6"",""name"":""organizations"",""value"":""Quinnipiac University"",""is_major"":""N""},{""rank"":""7"",""name"":""glocations"",""value"":""United States"",""is_major"":""N""}]",2013-07-11T00:00:00Z,article,National,U.S.,null,"{""person"":[{""organization"":"""",""rank"":1,""role""",News,51de1e1b7988106fb9669d96,1024,null
9803,9803,http://www.nytimes.com/2014/10/12/us/a-promising-pill-not-so-hard-to-swallow.html,"Researchers found that oral capsules containing human feces may be an effective and safer alternative to fecal transplants for patients with Clostridium difficile infections.","Researchers found that oral capsules containing human feces may be an effective and safer alternative to fecal transplants for patients with Clostridium difficile infections.","Experimental pill containing small sample of human feces may help cure bacterial infection known as Clostridium difficile, intestinal malady which has defied antibiotics and kills 14,000 Americans each year; pill may replace difficult fecal transplant procedure, which provides same benefits; findings appear in JAMA.",21,[],"The New York Times","[{""height"":126,""subtype"":""wide"",""width"":190,""type"":""image"",""url"":""images/2014/10/11/us/PILLS/PILLS-thumbWide.jpg"",""legacy"":{""wideheight"":""126"",""wide"":""images/2014/10/11/us/PILLS/PILLS-thumbWide.jpg"",""widewidth"":""190""}},{""height"":1000,""subtype"":""xlarge"",""width"":600,""type"":""image"",""url"":""images/2014/10/11/us/PILLS/PILLS-articleLarge.jpg"",""legacy"":{""xlargeheight"":""1000"",""xlargewidth"":""600"",""xlarge"":""images/2014/10/11/us/PILLS/PILLS-articleLarge.jpg""}},{""height"":75,""subtype"":""thumbnail"",""width"":75,""type"":""image"",""url"":""images/2014/10/11/us/PILLS/PILLS-thumbStandard.jpg"",""legacy"":{""thumbnail"":""images/2014/10/11/us/PILLS/PILLS-thumbStandard.jpg"",""thumbnailwidth"":""75"",""thumbnailheight"":""75""}}]","{""print_headline"":""A Promising Pill, Not So Hard to Swallow"",""main"":""A Promising Pill, Not So Hard to Swallow""}","[{""rank"":""1"",""name"":""subject"",""value"":""Feces"",""is_major"":""Y""},{""rank"":""2"",""name"":""subject"",""value"":""Digestive Tract"",""is_major"":""Y""},{""rank"":""3"",""name"":""subject"",""value"":""Bacteria"",""is_major"":""Y""},{""rank"":""4"",""name"":""organizations"",""value"":""JAMA (Journal of American Medical Assn)"",""is_major"":""Y""},{""rank"":""5"",""name"":""subject"",""value"":""Antibiotics"",""is_major"":""N""},{""rank"":""6"",""name"":""subject"",""value"":""Research"",""is_major"":""N""},{""rank"":""7"",""name"":""subject"",""value"":""Colonoscopy"",""is_major"":""N""},{""rank"":""8"",""name"":""subject"",""value"":""Medicine and Health"",""is_major"":""N""}]",2014-10-12T00:00:00Z,article,National,Health,null,"{""person"":[{""organization"":"""",""rank"":1,""role""",News,5439935779881035ea520eac,933,null
